Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200,Signal,Position,Daily Return,Strategy Return,Cumulative Market Return,Cumulative Strategy Return,MA20,MA50,MA7,MA30,Date_ordinal,Predicted
2024-08-26 00:00:00-04:00,218.75,219.08999633789062,211.00999450683594,213.2100067138672,59301200,0.0,0.0,,,0,0.0,-0.0322712435275504,-0.0,0.9186126717238279,1.0,210.87900161743164,,218.20000348772322,,739124,267.35887594360975
2024-08-27 00:00:00-04:00,213.25,215.66000366210938,206.94000244140625,209.2100067138672,62821400,0.0,0.0,,,0,0.0,-0.018760845523390857,-0.0,0.9013787212937878,1.0,210.20850219726563,,217.2128622872489,,739125,267.5794739575358
2024-08-28 00:00:00-04:00,209.72000122070312,211.83999633789062,202.58999633789062,205.75,64116400,0.0,0.0,,,0,0.0,-0.01653843794670573,-0.0,0.8864713252451896,1.0,208.8925018310547,,214.78857639857702,,739126,267.8000719714619
2024-08-29 00:00:00-04:00,209.8000030517578,214.88999938964844,205.97000122070312,206.27999877929688,62308800,0.0,0.0,,,0,0.0,0.002575935743848623,0.0,0.8887548184177855,1.0,208.36350173950194,,212.6714324951172,,739127,268.02066998538794
2024-08-30 00:00:00-04:00,208.6300048828125,214.57000732421875,207.02999877929688,214.11000061035156,63370600,0.0,0.0,,,0,0.0,0.03795812428442069,0.0,0.9224902842736655,1.0,208.68550186157228,,211.36286054338728,,739128,268.241267999314
2024-09-03 00:00:00-04:00,215.25999450683594,219.89999389648438,209.63999938964844,210.60000610351562,76714200,0.0,0.0,,,0,0.0,-0.016393416920415627,-0.0,0.9073675164385346,1.0,209.27150192260743,,211.35428946358817,,739132,269.12366005501826
2024-09-04 00:00:00-04:00,210.58999633789062,222.22000122070312,210.57000732421875,219.41000366210938,80651800,0.0,0.0,,,0,0.0,0.04183284569452206,0.0,0.9453252817419295,1.0,210.21000213623046,,211.2242889404297,,739133,269.3442580689443
2024-09-05 00:00:00-04:00,223.49000549316406,235.0,222.25,230.1699981689453,119355000,0.0,0.0,,,0,0.0,0.04904058305110959,0.0,0.9916845847315082,1.0,212.13050231933593,,213.6471448625837,,739134,269.5648560828704
2024-09-06 00:00:00-04:00,232.60000610351562,233.60000610351562,210.50999450683594,210.72999572753906,112177000,0.0,0.0,,,0,0.0,-0.0844593239607937,-0.0,0.9079275751227446,1.0,212.72500228881836,,213.8642861502511,,739135,269.78545409679646
2024-09-09 00:00:00-04:00,216.1999969482422,219.8699951171875,213.6699981689453,216.27000427246094,67443500,0.0,0.0,,,0,0.0,0.026289605928169646,0.0,0.9317966332840402,1.0,213.53850250244142,,215.36714390345983,212.4070017496745,739138,270.44724813857465
2024-09-10 00:00:00-04:00,220.07000732421875,226.39999389648438,218.63999938964844,226.1699981689453,78891100,0.0,0.0,,,0,0.0,0.04577608406578748,0.0,0.9744506343014682,1.0,214.97250213623047,,218.2085723876953,212.20933481852214,739139,270.6678461524716
2024-09-11 00:00:00-04:00,224.5500030517578,228.47000122070312,216.8000030517578,228.1300048828125,83548600,0.0,0.0,,,0,0.0,0.008666077418469476,0.0,0.9828952989388013,1.0,215.98750228881835,,220.211430140904,212.39300181070965,739140,270.8884441663977
2024-09-12 00:00:00-04:00,224.66000366210938,231.4499969482422,223.8300018310547,229.80999755859375,71894900,0.0,0.0,,,0,0.0,0.007364189890953776,0.0,0.9901335265631125,1.0,217.40900192260742,,222.9557146344866,212.31766815185546,739141,271.10904218032374
2024-09-13 00:00:00-04:00,228.0,232.6699981689453,226.32000732421875,230.2899932861328,59515100,0.0,0.0,,,0,0.0,0.0020886633855721204,0.0,0.9922015822068723,1.0,218.21650161743165,,224.50999886648995,212.7653345743815,739142,271.3296401942498
2024-09-16 00:00:00-04:00,229.3000030517578,229.9600067138672,223.52999877929688,226.77999877929688,54323000,0.0,0.0,,,0,0.0,-0.015241628421408637,-0.0,0.9770788143717414,1.0,218.7495018005371,,224.02571323939733,213.40233459472657,739145,271.991434236028
2024-09-17 00:00:00-04:00,229.4499969482422,234.57000732421875,226.5500030517578,227.8699951171875,66761600,0.0,0.0,,,0,0.0,0.004806404196833203,0.0,0.9817750500857745,1.0,219.00700149536132,,226.47428458077567,214.36866760253906,739146,272.21203224995406
2024-09-18 00:00:00-04:00,230.08999633789062,235.67999267578125,226.8800048828125,227.1999969482422,78010200,0.0,0.0,,,0,0.0,-0.0029402649901351108,-0.0,0.9788883712778191,1.0,219.31200103759767,,228.03571210588728,215.25400085449218,739147,272.4326302638801
2024-09-19 00:00:00-04:00,234.0,244.24000549316406,232.1300048828125,243.9199981689453,102694600,0.0,0.0,,,0,0.0,0.07359155565707187,0.0,1.0509262893347713,1.0,220.34450073242186,,230.57142639160156,216.99266764322917,739148,272.6532282778062
2024-09-20 00:00:00-04:00,241.52000427246094,243.99000549316406,235.9199981689453,238.25,99879100,0.0,0.0,,,0,0.0,-0.02324531900421767,-0.0,1.0264971724892658,1.0,221.7240005493164,,232.0171399797712,218.30633443196615,739149,272.87382629173226
2024-09-23 00:00:00-04:00,242.61000061035156,250.0,241.9199981689453,250.0,86927200,0.0,0.0,,,0,0.0,0.04931794333683115,0.0,1.0771219018775087,1.0,223.20800018310547,,234.90142604282923,219.9730010986328,739152,273.53562033351045
2024-09-24 00:00:00-04:00,254.0800018310547,257.19000244140625,249.0500030517578,254.27000427246094,88491000,0.0,0.0,,,0,0.0,0.017080017089843746,0.0,1.0955191623694216,1.0,225.26100006103516,,238.32714189801897,221.86566772460938,739153,273.7562183474365
2024-09-25 00:00:00-04:00,252.5399932861328,257.04998779296875,252.27999877929688,257.0199890136719,65034300,0.0,0.0,,,0,0.0,0.010815214909361437,0.0,1.1073674375477705,1.0,227.6514991760254,,242.6471405029297,223.50533396402994,739154,273.9768163613626
2024-09-26 00:00:00-04:00,260.6000061035156,261.75,251.52999877929688,254.22000122070312,67142200,0.0,0.0,,,0,0.0,-0.01089404681602335,-0.0,1.0953037248405852,1.0,230.07499923706055,,246.4114270891462,225.26666717529298,739155,274.19741437528864
2024-09-27 00:00:00-04:00,257.3800048828125,260.70001220703125,254.1199951171875,260.4599914550781,70988100,0.0,0.0,,,0,0.0,0.024545630573566513,0.0,1.1221886454363736,1.0,232.78399887084962,,251.16285487583704,226.8106669108073,739156,274.4180123892147
2024-09-30 00:00:00-04:00,259.0400085449219,264.8599853515625,255.77000427246094,261.6300048828125,80705700,0.0,0.0,,,0,0.0,0.004492104223754234,0.0,1.1272296337903873,1.0,235.15999908447264,,253.69285583496094,228.32766723632812,739159,275.0798064309929
2024-10-01 00:00:00-04:00,262.6700134277344,263.9800109863281,248.52999877929688,258.0199890136719,87397600,0.0,0.0,,,0,0.0,-0.013798172234708361,-0.0,1.1116759251552804,1.0,237.53099822998047,,256.51713997977123,229.50433349609375,739160,275.30040444491897
2024-10-02 00:00:00-04:00,247.5500030517578,251.16000366210938,241.5,249.02000427246094,93983900,0.0,0.0,,,0,0.0,-0.03488095932262847,-0.0,1.0728996024299937,1.0,239.01149826049806,,256.3771405901228,230.43500010172525,739161,275.52100245884503
2024-10-03 00:00:00-04:00,244.47999572753906,249.7899932861328,237.80999755859375,240.66000366210938,80729200,0.0,0.0,,,0,0.0,-0.03357160254966751,-0.0,1.0368806434015176,1.0,239.53599853515624,,254.43285478864397,231.01466674804686,739162,275.7416004727711
2024-10-04 00:00:00-04:00,246.69000244140625,250.9600067138672,244.5800018310547,250.0800018310547,86573200,0.0,0.0,,,0,0.0,0.03914235030998814,0.0,1.0774665887751858,1.0,241.50349884033204,,253.4414280482701,232.32866668701172,739163,275.96219848669716
2024-10-07 00:00:00-04:00,249.0,249.8300018310547,240.6999969482422,240.8300018310547,68113300,0.0,0.0,224.53680053710937,,0,0.0,-0.03698816351676526,-0.0,1.0376130784057178,1.0,242.73149871826172,224.53680053710937,251.52857099260603,233.01233317057293,739166,276.62399252844625
2024-10-08 00:00:00-04:00,243.55999755859375,246.2100067138672,240.55999755859375,244.5,56303200,0.0,0.0,224.78480041503906,,0,0.0,0.015238957526229946,0.0,1.0534252200362033,1.0,243.64799880981445,224.78480041503906,249.24857221330916,234.05533294677736,739167,276.8445905423723
2024-10-09 00:00:00-04:00,243.82000732421875,247.42999267578125,239.50999450683594,241.0500030517578,66289500,0.0,0.0,225.15340057373047,,0,0.0,-0.014110416966225725,-0.0,1.0385609509387543,1.0,244.29399871826172,225.15340057373047,246.3085719517299,235.11666615804037,739168,277.0651885562984
2024-10-10 00:00:00-04:00,241.80999755859375,242.7899932861328,232.33999633789062,238.77000427246094,83087100,0.0,0.0,225.2874005126953,,0,0.0,-0.009458613360014412,-0.0,1.0287376044530157,1.0,244.74199905395508,225.2874005126953,243.55857413155692,236.2173329671224,739169,277.28578657022445
2024-10-11 00:00:00-04:00,220.1300048828125,223.33999633789062,214.3800048828125,217.8000030517578,142628900,0.0,0.0,225.30620056152344,,0,0.0,-0.08782510719719305,-0.0,0.938388614064146,1.0,244.11749954223632,225.30620056152344,239.09857395717077,236.60133310953776,739170,277.5063845841505
2024-10-14 00:00:00-04:00,220.1300048828125,221.91000366210938,213.74000549316406,219.16000366210938,86291900,0.0,0.0,225.53600067138672,,0,0.0,0.00624426350457119,0.0,0.9442481598400518,1.0,243.73649978637695,225.53600067138672,236.0271453857422,236.76966654459636,739173,278.1681786259287
2024-10-15 00:00:00-04:00,220.00999450683594,224.25999450683594,217.1199951171875,219.57000732421875,62988800,0.0,0.0,225.94980072021485,,0,0.0,0.0018707960177875016,0.0,0.9460146555372838,1.0,243.3215003967285,225.94980072021485,231.6685747419085,237.06866658528645,739174,278.38877663985477
2024-10-16 00:00:00-04:00,221.39999389648438,222.82000732421875,218.92999267578125,221.3300018310547,49632800,0.0,0.0,226.36360076904296,,0,0.0,0.008015641700267029,0.0,0.9535975700592723,1.0,243.02800064086915,226.36360076904296,228.8828604561942,237.1326665242513,739175,278.60937465378083
2024-10-17 00:00:00-04:00,221.58999633789062,222.0800018310547,217.89999389648438,220.88999938964844,50791800,0.0,0.0,226.94620086669923,,0,0.0,-0.001987992760882462,-0.0,0.9517018249931993,1.0,241.8765007019043,226.94620086669923,225.51000322614397,236.82333323160807,739176,278.8299726677069
2024-10-18 00:00:00-04:00,220.7100067138672,222.27999877929688,219.22999572753906,220.6999969482422,49611900,0.0,0.0,227.38340087890626,,0,0.0,-0.0008601676940163117,-0.0,0.9508832018290038,1.0,240.9990005493164,227.38340087890626,222.6028594970703,237.15566660563152,739177,279.05057068163296
2024-10-21 00:00:00-04:00,218.89999389648438,220.47999572753906,215.72999572753906,218.85000610351562,47329000,0.0,0.0,227.76040100097657,,0,0.0,-0.008382378207102636,-0.0,0.9429125392004923,1.0,239.44150085449218,227.76040100097657,219.75714547293526,237.24166666666667,739180,279.71236472341116
2024-10-22 00:00:00-04:00,217.30999755859375,218.22000122070312,215.25999450683594,217.97000122070312,43268700,0.0,0.0,228.17000091552734,,0,0.0,-0.004021041161846095,-0.0,0.9391210490683464,1.0,237.6265007019043,228.17000091552734,219.78143092564173,236.96833343505858,739181,279.9329627373372
2024-10-23 00:00:00-04:00,217.1300048828125,218.72000122070312,212.11000061035156,213.64999389648438,80938900,0.0,0.0,228.28640075683595,,0,0.0,-0.019819274670942355,-0.0,0.9205083510475973,1.0,235.45800094604493,228.28640075683595,218.9942866734096,236.48566640218098,739182,280.1535607512633
2024-10-24 00:00:00-04:00,244.67999267578125,262.1199951171875,242.64999389648438,260.4800109863281,204491900,0.0,0.0,229.46840087890624,,0,0.0,0.21919035070290427,0.0,1.1222748993386722,1.0,235.77100143432617,229.46840087890624,224.8385729108538,237.50800018310548,739183,280.37415876518935
2024-10-25 00:00:00-04:00,256.010009765625,269.489990234375,255.32000732421875,269.19000244140625,161611900,0.0,0.0,230.5694009399414,,0,0.0,0.03343823359841336,0.0,1.1598017895843946,1.0,236.20750198364257,230.5694009399414,231.67571585518974,238.8046671549479,739184,280.5947567791154
2024-10-28 00:00:00-04:00,270.0,273.5400085449219,262.239990234375,262.510009765625,107653600,0.0,0.0,231.49720123291016,,0,0.0,-0.024815158866218545,-0.0,1.1310211239225334,1.0,236.2515022277832,231.49720123291016,237.6214316231864,239.99566752115885,739187,281.2565508208936
2024-10-29 00:00:00-04:00,264.510009765625,264.9800109863281,255.50999450683594,259.5199890136719,80521800,0.0,0.0,232.23320098876954,,0,0.0,-0.01139012091242797,-0.0,1.1181386565665457,1.0,236.3265022277832,232.23320098876954,243.16714477539062,241.05066731770833,739188,281.4771488348197
2024-10-30 00:00:00-04:00,258.0400085449219,263.3500061035156,255.82000732421875,257.54998779296875,53993600,0.0,0.0,232.96220062255858,,0,0.0,-0.007590942139718337,-0.0,1.1096509307203666,1.0,236.75300140380858,232.96220062255858,248.69571358816964,242.0623336791992,739189,281.69774684874574
2024-10-31 00:00:00-04:00,257.989990234375,259.75,249.25,249.85000610351562,66575300,0.0,0.0,233.4938006591797,,0,0.0,-0.029897037679701755,-0.0,1.0764756550333037,1.0,237.2125015258789,233.4938006591797,253.25,242.26000061035157,739190,281.9183448626718
2024-11-01 00:00:00-04:00,252.0399932861328,254.0,246.6300048828125,248.97999572753906,57544800,0.0,0.0,234.26020050048828,,0,0.0,-0.003482130697311625,-0.0,1.0727272261100036,1.0,237.15750122070312,234.26020050048828,258.2971431187221,242.61766713460287,739191,282.13894287659787
2024-11-04 00:00:00-05:00,244.55999755859375,248.89999389648438,238.8800048828125,242.83999633789062,68802400,0.0,0.0,234.71060028076172,,0,0.0,-0.024660613282231236,-0.0,1.046273114829584,1.0,237.25800094604492,234.71060028076172,255.77714102608817,242.37900034586588,739194,282.80073691834696
2024-11-05 00:00:00-05:00,247.33999633789062,255.27999877929688,246.2100067138672,251.44000244140625,69282500,0.0,0.0,235.4752001953125,,0,0.0,0.03541429020427711,0.0,1.0833261345510918,1.0,237.60500106811523,235.4752001953125,253.2414267403739,242.2846669514974,739195,283.021334932273
2024-11-06 00:00:00-05:00,284.6700134277344,289.5899963378906,275.6199951171875,288.5299987792969,165228700,0.0,0.0,237.0616000366211,,0,0.0,0.14751032444224466,0.0,1.2431279241354862,1.0,239.9790008544922,237.0616000366211,256.95856802804127,243.33500061035156,739196,283.2419329461991
2024-11-07 00:00:00-05:00,288.8900146484375,299.75,285.5199890136719,296.9100036621094,117309200,0.0,0.0,238.88480010986328,,0,0.0,0.02904379065700735,0.0,1.2792330713239575,1.0,242.8860008239746,238.88480010986328,262.29999869210377,244.75800069173178,739197,283.46253096012515
2024-11-08 00:00:00-05:00,299.1400146484375,328.7099914550781,297.6600036621094,321.2200012207031,204782800,0.0,0.0,241.1836001586914,,0,0.0,0.08187665372925301,0.0,1.3839723945437579,1.0,248.05700073242187,241.1836001586914,271.39571489606584,246.78333435058593,739198,283.6831289740512
2024-11-11 00:00:00-05:00,346.29998779296875,358.6400146484375,336.0,350.0,210521600,0.0,0.0,243.90140014648438,,0,0.0,0.08959591143118995,0.0,1.5079706626285123,1.0,254.5990005493164,243.90140014648438,285.7028568812779,249.7290008544922,739201,284.3449230158294
2024-11-12 00:00:00-05:00,342.739990234375,345.8399963378906,323.30999755859375,328.489990234375,155726000,0.0,0.0,246.25919982910156,,0,0.0,-0.06145717075892854,-0.0,1.4152950521158971,1.0,260.04499969482424,246.25919982910156,297.0614275251116,252.0780008951823,739202,284.5655210297555
2024-11-13 00:00:00-05:00,335.8500061035156,344.6000061035156,322.5,330.239990234375,125405600,0.0,0.0,248.47579956054688,,0,0.0,0.005327407385385952,0.0,1.4228349054290395,1.0,265.49049911499026,248.47579956054688,309.5471409388951,254.78533376057942,739203,284.78611904368154
2024-11-14 00:00:00-05:00,327.69000244140625,329.9800109863281,310.3699951171875,311.17999267578125,120726100,0.0,0.0,250.0959994506836,,0,0.0,-0.05771559508909463,-0.0,1.3407151421486667,1.0,270.0049987792969,250.0959994506836,318.08142525809154,257.13600006103513,739204,285.0067170576076
2024-11-15 00:00:00-05:00,310.57000732421875,324.67999267578125,309.2200012207031,320.7200012207031,114440300,0.0,0.0,252.29579956054687,,0,0.0,0.030657525449785616,0.0,1.3818181507400025,1.0,275.0059989929199,252.29579956054687,322.6799970354353,259.49066670735675,739205,285.22731507153367
2024-11-18 00:00:00-05:00,340.7300109863281,348.54998779296875,330.010009765625,338.739990234375,126085600,0.0,0.0,254.74519927978517,,0,0.0,0.056186046847983784,0.0,1.4594570500928745,1.0,281.00049819946287,254.74519927978517,328.6557094029018,262.7543329874674,739208,285.88910911331186
2024-11-19 00:00:00-05:00,335.760009765625,347.3800048828125,332.75,346.0,88852500,0.0,0.0,257.14179931640626,,0,0.0,0.021432396454288627,0.0,1.4907367121984716,1.0,287.40199813842776,257.14179931640626,332.1957092285156,266.1376663208008,739209,286.1097071272379
2024-11-20 00:00:00-05:00,345.0,346.6000061035156,334.29998779296875,342.0299987792969,66340700,0.0,0.0,259.41979919433595,,0,0.0,-0.011473991967350106,-0.0,1.4736320111372725,1.0,293.82099838256835,259.41979919433595,331.057137625558,269.5036661783854,739210,286.330305141164
2024-11-21 00:00:00-05:00,343.80999755859375,347.989990234375,335.2799987792969,339.6400146484375,58011700,0.0,0.0,261.6163995361328,,0,0.0,-0.006987644766217049,-0.0,1.4633347941273191,1.0,297.7789985656738,261.6163995361328,332.6499982561384,272.86599985758465,739211,286.55090315509005
2024-11-22 00:00:00-05:00,341.0899963378906,361.5299987792969,337.70001220703125,352.55999755859375,89140700,0.0,0.0,264.06179962158205,,0,0.0,0.038040225983177356,0.0,1.5190003803849688,1.0,301.9474983215332,264.06179962158205,335.8385707310268,277.3579996744792,739212,286.7715011690161
2024-11-25 00:00:00-05:00,360.1400146484375,361.92999267578125,338.20001220703125,338.5899963378906,95890900,0.0,0.0,266.2979995727539,,0,0.0,-0.039624464821427674,-0.0,1.4588108032486693,1.0,305.75149765014646,266.2979995727539,339.75428553989957,281.33899943033856,739215,287.4332952107943
2024-11-26 00:00:00-05:00,341.0,346.9599914550781,335.6600036621094,338.2300109863281,62295900,0.0,0.0,268.50519989013674,,0,0.0,-0.001063189566898104,-0.0,1.4572598108225772,1.0,309.6869987487793,268.50519989013674,342.2557155064174,285.29433288574216,739216,287.6538932247204
2024-11-27 00:00:00-05:00,341.79998779296875,342.54998779296875,326.5899963378906,332.8900146484375,57896400,0.0,0.0,270.61900024414064,,0,0.0,-0.015788061864523528,-0.0,1.4342525027766264,1.0,313.45400009155276,270.61900024414064,341.42000470842635,289.0129999796549,739217,287.87449123864644
2024-11-29 00:00:00-05:00,336.0799865722656,345.45001220703125,334.6499938964844,345.1600036621094,37167600,0.0,0.0,272.64380035400393,,0,0.0,0.03685898787510977,0.0,1.4871175983863159,1.0,318.2194999694824,272.64380035400393,341.3000052315848,293.15533345540365,739219,288.31568726649857
2024-12-02 00:00:00-05:00,352.3800048828125,360.0,351.1499938964844,357.0899963378906,77986500,0.0,0.0,275.0206002807617,,0,0.0,0.034563659025395044,0.0,1.538517823987605,1.0,323.625,275.0206002807617,343.45143345424106,297.70166676839193,739222,288.97748130824766
2024-12-03 00:00:00-05:00,351.79998779296875,355.69000244140625,348.20001220703125,351.4200134277344,58267200,0.0,0.0,277.0490005493164,,0,0.0,-0.01587830229999254,-0.0,1.514088772884403,1.0,329.0540008544922,277.0490005493164,345.13429042271207,302.1206670125326,739223,289.1980793221737
2024-12-04 00:00:00-05:00,353.0,358.1000061035156,348.6000061035156,357.92999267578125,50810900,0.0,0.0,279.1222003173828,,0,0.0,0.018524782309774723,0.0,1.5421369377997605,1.0,334.3785003662109,279.1222003173828,345.9014325823103,306.78600006103517,739224,289.4186773360998
2024-12-05 00:00:00-05:00,359.8699951171875,375.42999267578125,359.5,369.489990234375,81403600,0.0,0.0,281.37160034179686,,0,0.0,0.03229681165351517,0.0,1.591943044023808,1.0,338.42649993896487,281.37160034179686,350.3157174246652,311.9806666056315,739225,289.63927535002586
2024-12-06 00:00:00-05:00,377.4200134277344,389.489990234375,370.79998779296875,389.2200012207031,81455800,0.0,0.0,284.07160034179685,,0,0.0,0.053397958017247005,0.0,1.6769495518544397,1.0,343.04199981689453,284.07160034179685,357.6000017438616,316.271999613444,739226,289.8598733639519
2024-12-09 00:00:00-05:00,397.6099853515625,404.79998779296875,378.010009765625,389.7900085449219,96359200,0.0,0.0,286.65820068359375,,0,0.0,0.0014644862094215227,0.0,1.6794054213470262,1.0,346.47050018310546,286.65820068359375,365.7285723005022,320.29199981689453,739229,290.5216674057301
2024-12-10 00:00:00-05:00,392.67999267578125,409.7300109863281,390.8500061035156,400.989990234375,97563600,0.0,0.0,289.445400390625,,0,0.0,0.02873337295448497,0.0,1.7276604036603742,1.0,349.0199996948242,289.445400390625,373.70428466796875,324.90799916585286,739230,290.7422654196562
2024-12-11 00:00:00-05:00,409.70001220703125,424.8800048828125,402.3800048828125,424.7699890136719,104287600,0.0,0.0,292.780400390625,,0,0.0,0.05930322291934931,0.0,1.8301162337075785,1.0,353.83399963378906,292.780400390625,383.3728550502232,330.4163324991862,739231,290.96286343358224
2024-12-12 00:00:00-05:00,424.8399963378906,429.29998779296875,415.0,418.1000061035156,87752200,0.0,0.0,296.1620004272461,,0,0.0,-0.015702575706076027,-0.0,1.8013786949968664,1.0,358.2270004272461,296.1620004272461,392.8985682896205,335.7679997762044,739232,291.1834614475083
2024-12-13 00:00:00-05:00,420.0,436.29998779296875,415.7099914550781,436.2300109863281,89000200,0.0,0.0,300.07340057373045,,0,0.0,0.04336284290396253,0.0,1.8794915963585606,1.0,364.47950134277346,300.07340057373045,404.0842851911272,341.9806666056315,739233,291.4040594614344
2024-12-16 00:00:00-05:00,441.0899963378906,463.19000244140625,436.1499938964844,463.0199890136719,114083800,0.0,0.0,304.3322003173828,,0,0.0,0.06141250567967771,0.0,1.9949158846948372,1.0,371.59450073242186,304.3322003173828,417.44571358816967,349.1153330485026,739236,292.06585350321257
2024-12-17 00:00:00-05:00,475.8999938964844,483.989990234375,457.510009765625,479.8599853515625,131223000,0.0,0.0,309.112799987793,,0,0.0,0.036369912179738284,0.0,2.067470800227153,1.0,378.65050048828124,309.112799987793,430.39428274972096,357.01599934895836,739237,292.28645151713863
2024-12-18 00:00:00-05:00,466.5,488.5400085449219,427.010009765625,440.1300048828125,149340800,0.0,0.0,313.02540008544923,,0,0.0,-0.0827949436951747,-0.0,1.8962946717309281,1.0,383.35700073242185,313.02540008544923,437.58571079799106,363.3056660970052,739238,292.5070495310647
2024-12-19 00:00:00-05:00,451.8800048828125,456.3599853515625,420.0199890136719,436.1700134277344,118566100,0.0,0.0,316.92780029296875,,0,0.0,-0.008997322180141931,-0.0,1.8792330976208784,1.0,388.0640014648437,316.92780029296875,442.6114283970424,368.2269999186198,739239,292.72764754499076
2024-12-20 00:00:00-05:00,425.510009765625,447.0799865722656,417.6400146484375,421.05999755859375,132216200,0.0,0.0,320.5736001586914,,0,0.0,-0.034642491239586515,-0.0,1.814131781499406,1.0,392.13500061035154,320.5736001586914,442.0814296177455,372.3653330485026,739240,292.9482455589168
